date,state,cases,days
4/03/2020,Louisiana,10299,74
4/03/2020,Maine,432,74
4/03/2020,Maryland,2758,74
4/03/2020,Massachusetts,10402,74
4/03/2020,Michigan,12669,74
4/03/2020,Minnesota,789,74
4/03/2020,Mississippi,1358,74
4/03/2020,Missouri,2113,74
4/03/2020,Montana,262,74
4/03/2020,Nebraska,297,74
4/03/2020,Nevada,1549,74
4/03/2020,New Hampshire,540,74
4/03/2020,New Jersey,29895,74
4/03/2020,New Mexico,495,74
4/03/2020,New York,103689,74
4/03/2020,North Carolina,2093,74
4/03/2020,North Dakota,173,74
4/03/2020,Ohio,3312,74
4/03/2020,Oklahoma,989,74
4/03/2020,Oregon,899,74
4/03/2020,Pennsylvania,8420,74
4/03/2020,Rhode Island,711,74
4/03/2020,South Carolina,1700,74
4/03/2020,South Dakota,187,74
4/03/2020,Tennessee,3032,74
4/03/2020,Texas,5773,74
4/03/2020,Utah,1248,74
4/03/2020,Vermont,389,74
4/03/2020,Virginia,2011,74
4/03/2020,Washington,6967,74
4/03/2020,West Virginia,242,74
4/03/2020,Wisconsin,1916,74
4/03/2020,Wyoming,167,74
4/04/2020,Alabama,1632,75
4/04/2020,Alaska,169,75
4/04/2020,Arizona,2019,75
4/04/2020,Arkansas,743,75
4/04/2020,California,13796,75
4/04/2020,Colorado,4574,75
4/04/2020,Connecticut,5276,75
4/04/2020,Delaware,593,75
4/04/2020,District of Columbia,902,75
4/04/2020,Florida,11537,75
4/04/2020,Georgia,6383,75
4/04/2020,Hawaii,349,75
4/04/2020,Idaho,1076,75
4/04/2020,Illinois,10357,75
4/04/2020,Indiana,3975,75
4/04/2020,Iowa,786,75
4/04/2020,Kansas,702,75
4/04/2020,Kentucky,909,75
4/04/2020,Louisiana,12500,75
4/04/2020,Maine,456,75
4/04/2020,Maryland,3125,75
4/04/2020,Massachusetts,11736,75
4/04/2020,Michigan,14225,75
4/04/2020,Minnesota,865,75
4/04/2020,Mississippi,1455,75
4/04/2020,Missouri,2291,75
4/04/2020,Montana,281,75
4/04/2020,Nebraska,339,75
4/04/2020,Nevada,1758,75
4/04/2020,New Hampshire,621,75
4/04/2020,New Jersey,34124,75
4/04/2020,New Mexico,544,75
4/04/2020,New York,115963,75
4/04/2020,North Carolina,2402,75
4/04/2020,North Dakota,186,75
4/04/2020,Ohio,3739,75
4/04/2020,Oklahoma,1159,75
4/04/2020,Oregon,1000,75
4/04/2020,Pennsylvania,10110,75
4/04/2020,Rhode Island,806,75
4/04/2020,South Carolina,1917,75
4/04/2020,South Dakota,212,75
4/04/2020,Tennessee,3265,75
4/04/2020,Texas,6566,75
4/04/2020,Utah,1426,75
4/04/2020,Vermont,461,75
4/04/2020,Virginia,2408,75
4/04/2020,Washington,7499,75
4/04/2020,West Virginia,282,75
4/04/2020,Wisconsin,2112,75
4/04/2020,Wyoming,189,75
4/05/2020,Alabama,1840,76
4/05/2020,Alaska,183,76
4/05/2020,Arizona,2269,76
4/05/2020,Arkansas,853,76
4/05/2020,California,15202,76
4/05/2020,Colorado,4950,76
4/05/2020,Connecticut,5675,76
4/05/2020,Delaware,673,76
4/05/2020,District of Columbia,998,76
4/05/2020,Florida,12342,76
4/05/2020,Georgia,6742,76
4/05/2020,Hawaii,369,76
4/05/2020,Idaho,1100,76
4/05/2020,Illinois,11276,76
4/05/2020,Indiana,4437,76
4/05/2020,Iowa,868,76
4/05/2020,Kansas,769,76
4/05/2020,Kentucky,1048,76
4/05/2020,Louisiana,13014,76
4/05/2020,Maine,470,76
4/05/2020,Maryland,3609,76
4/05/2020,Massachusetts,12500,76
4/05/2020,Michigan,15633,76
4/05/2020,Minnesota,935,76
4/05/2020,Mississippi,1638,76
4/05/2020,Missouri,2367,76
4/05/2020,Montana,298,76
4/05/2020,Nebraska,377,76
4/05/2020,Nevada,1880,76
4/05/2020,New Hampshire,669,76
4/05/2020,New Jersey,37505,76
4/05/2020,New Mexico,624,76
4/05/2020,New York,124085,76
4/05/2020,North Carolina,2585,76
4/05/2020,North Dakota,207,76
4/05/2020,Ohio,4043,76
4/05/2020,Oklahoma,1251,76
4/05/2020,Oregon,1068,76
4/05/2020,Pennsylvania,11590,76
4/05/2020,Rhode Island,922,76
4/05/2020,South Carolina,2049,76
4/05/2020,South Dakota,240,76
4/05/2020,Tennessee,3538,76
4/05/2020,Texas,7117,76
4/05/2020,Utah,1618,76
4/05/2020,Vermont,512,76
4/05/2020,Virginia,2636,76
4/05/2020,Washington,7985,76
4/05/2020,West Virginia,325,76
4/05/2020,Wisconsin,2267,76
4/05/2020,Wyoming,200,76
4/06/2020,Alabama,2005,77
4/06/2020,Alaska,189,77
4/06/2020,Arizona,2466,77
4/06/2020,Arkansas,927,77
4/06/2020,California,16361,77
4/06/2020,Colorado,5172,77
4/06/2020,Connecticut,6906,77
4/06/2020,Delaware,783,77
4/06/2020,District of Columbia,1097,77
4/06/2020,Florida,13621,77
4/06/2020,Georgia,7558,77
4/06/2020,Hawaii,385,77
4/06/2020,Idaho,1170,77
4/06/2020,Illinois,12262,77
4/06/2020,Indiana,4986,77
4/06/2020,Iowa,946,77
4/06/2020,Kansas,854,77
4/06/2020,Kentucky,1057,77
4/06/2020,Louisiana,14867,77
4/06/2020,Maine,499,77
4/06/2020,Maryland,4045,77
4/06/2020,Massachusetts,13837,77
4/06/2020,Michigan,17129,77
4/06/2020,Minnesota,986,77
4/06/2020,Mississippi,1738,77
4/06/2020,Missouri,2722,77
4/06/2020,Montana,319,77
4/06/2020,Nebraska,438,77
4/06/2020,Nevada,1971,77
4/06/2020,New Hampshire,715,77
4/06/2020,New Jersey,41090,77
4/06/2020,New Mexico,686,77
4/06/2020,New York,133389,77
4/06/2020,North Carolina,2870,77
4/06/2020,North Dakota,225,77
4/06/2020,Ohio,4450,77
4/06/2020,Oklahoma,1326,77
4/06/2020,Oregon,1132,77
4/06/2020,Pennsylvania,13075,77
4/06/2020,Rhode Island,1082,77
4/06/2020,South Carolina,2232,77
4/06/2020,South Dakota,288,77
4/06/2020,Tennessee,3753,77
4/06/2020,Texas,8150,77
4/06/2020,Utah,1662,77
4/06/2020,Vermont,543,77
4/06/2020,Virginia,2877,77
4/06/2020,Washington,8385,77
4/06/2020,West Virginia,347,77
4/06/2020,Wisconsin,2440,77
4/06/2020,Wyoming,213,77
4/07/2020,Alabama,2197,78
4/07/2020,Alaska,211,78
4/07/2020,Arizona,2577,78
4/07/2020,Arkansas,997,78
4/07/2020,California,17540,78
4/07/2020,Colorado,5429,78
4/07/2020,Connecticut,7781,78
4/07/2020,Delaware,928,78
4/07/2020,District of Columbia,1211,78
4/07/2020,Florida,14739,78
4/07/2020,Georgia,9156,78
4/07/2020,Hawaii,408,78
4/07/2020,Idaho,1210,78
4/07/2020,Illinois,13549,78
4/07/2020,Indiana,5544,78
4/07/2020,Iowa,1048,78
4/07/2020,Kansas,905,78
4/07/2020,Kentucky,1289,78
4/07/2020,Louisiana,16284,78
4/07/2020,Maine,519,78
4/07/2020,Maryland,4371,78
4/07/2020,Massachusetts,15202,78
4/07/2020,Michigan,18851,78
4/07/2020,Minnesota,1069,78
4/07/2020,Mississippi,1915,78
4/07/2020,Missouri,3037,78
4/07/2020,Montana,319,78
4/07/2020,Nebraska,491,78
4/07/2020,Nevada,2101,78
4/07/2020,New Hampshire,747,78
4/07/2020,New Jersey,44416,78
4/07/2020,New Mexico,794,78
4/07/2020,New York,141703,78
4/07/2020,North Carolina,3220,78
4/07/2020,North Dakota,237,78
4/07/2020,Ohio,4783,78
4/07/2020,Oklahoma,1470,78
4/07/2020,Oregon,1181,78
4/07/2020,Pennsylvania,14582,78
4/07/2020,Rhode Island,1229,78
4/07/2020,South Carolina,2417,78
4/07/2020,South Dakota,320,78
4/07/2020,Tennessee,4010,78
4/07/2020,Texas,8968,78
4/07/2020,Utah,1737,78
4/07/2020,Vermont,575,78
4/07/2020,Virginia,3332,78
4/07/2020,Washington,8683,78
4/07/2020,West Virginia,413,78
4/07/2020,Wisconsin,2578,78
4/07/2020,Wyoming,221,78
4/08/2020,Alabama,2498,79
4/08/2020,Alaska,224,79
4/08/2020,Arizona,2726,79
4/08/2020,Arkansas,1077,79
4/08/2020,California,19043,79
4/08/2020,Colorado,5655,79
4/08/2020,Connecticut,8781,79
4/08/2020,Delaware,1116,79
4/08/2020,District of Columbia,1440,79
4/08/2020,Florida,15690,79
4/08/2020,Georgia,10204,79
4/08/2020,Hawaii,433,79
4/08/2020,Idaho,1232,79
4/08/2020,Illinois,15078,79
4/08/2020,Indiana,5986,79
4/08/2020,Iowa,1145,79
4/08/2020,Kansas,1055,79
4/08/2020,Kentucky,1393,79
4/08/2020,Louisiana,17030,79
4/08/2020,Maine,537,79
4/08/2020,Maryland,5529,79
4/08/2020,Massachusetts,16790,79
4/08/2020,Michigan,20220,79
4/08/2020,Minnesota,1154,79
4/08/2020,Mississippi,2003,79
4/08/2020,Missouri,3327,79
4/08/2020,Montana,332,79
4/08/2020,Nebraska,538,79
4/08/2020,Nevada,2318,79
4/08/2020,New Hampshire,788,79
4/08/2020,New Jersey,47437,79
4/08/2020,New Mexico,865,79
4/08/2020,New York,151271,79
4/08/2020,North Carolina,3423,79
4/08/2020,North Dakota,251,79
4/08/2020,Ohio,5149,79
4/08/2020,Oklahoma,1523,79
4/08/2020,Oregon,1239,79
4/08/2020,Pennsylvania,16414,79
4/08/2020,Rhode Island,1450,79
4/08/2020,South Carolina,2552,79
4/08/2020,South Dakota,393,79
4/08/2020,Tennessee,4246,79
4/08/2020,Texas,9897,79
4/08/2020,Utah,1860,79
4/08/2020,Vermont,605,79
4/08/2020,Virginia,3644,79
4/08/2020,Washington,9098,79
4/08/2020,West Virginia,483,79
4/08/2020,Wisconsin,2756,79
4/08/2020,Wyoming,230,79
4/09/2020,Alabama,2838,80
4/09/2020,Alaska,233,80
4/09/2020,Arizona,3018,80
4/09/2020,Arkansas,1146,80
4/09/2020,California,20191,80
4/09/2020,Colorado,6202,80
4/09/2020,Connecticut,9784,80
4/09/2020,Delaware,1209,80
4/09/2020,District of Columbia,1523,80
4/09/2020,Florida,16819,80
4/09/2020,Georgia,10885,80
4/09/2020,Hawaii,440,80
4/09/2020,Idaho,1366,80
4/09/2020,Illinois,16422,80
4/09/2020,Indiana,6400,80
4/09/2020,Iowa,1270,80
4/09/2020,Kansas,1116,80
4/09/2020,Kentucky,1525,80
4/09/2020,Louisiana,18283,80
4/09/2020,Maine,560,80
4/09/2020,Maryland,6185,80
4/09/2020,Massachusetts,18941,80
4/09/2020,Michigan,21375,80
4/09/2020,Minnesota,1242,80
4/09/2020,Mississippi,2260,80
4/09/2020,Missouri,3539,80
4/09/2020,Montana,354,80
4/09/2020,Nebraska,594,80
4/09/2020,Nevada,2456,80
4/09/2020,New Hampshire,819,80
4/09/2020,New Jersey,51027,80
4/09/2020,New Mexico,989,80
4/09/2020,New York,162036,80
4/09/2020,North Carolina,3651,80
4/09/2020,North Dakota,269,80
4/09/2020,Ohio,5513,80
4/09/2020,Oklahoma,1683,80
4/09/2020,Oregon,1321,80
4/09/2020,Pennsylvania,18379,80
4/09/2020,Rhode Island,1727,80
4/09/2020,South Carolina,2792,80
4/09/2020,South Dakota,447,80
4/09/2020,Tennessee,4456,80
4/09/2020,Texas,11372,80
4/09/2020,Utah,1980,80
4/09/2020,Vermont,628,80
4/09/2020,Virginia,4041,80
4/09/2020,Washington,9609,80
4/09/2020,West Virginia,524,80
4/09/2020,Wisconsin,2885,80
4/09/2020,Wyoming,303,80
4/10/2020,Alabama,3008,81
4/10/2020,Alaska,244,81
4/10/2020,Arizona,3112,81
4/10/2020,Arkansas,1202,81
4/10/2020,California,21366,81
4/10/2020,Colorado,6510,81
4/10/2020,Connecticut,10538,81
4/10/2020,Delaware,1326,81
4/10/2020,District of Columbia,1660,81
4/10/2020,Florida,17960,81
4/10/2020,Georgia,11859,81
4/10/2020,Hawaii,463,81
4/10/2020,Idaho,1425,81
4/10/2020,Illinois,17887,81
4/10/2020,Indiana,6960,81
4/10/2020,Iowa,1388,81
4/10/2020,Kansas,1180,81
4/10/2020,Kentucky,1702,81
4/10/2020,Louisiana,19253,81
4/10/2020,Maine,586,81
4/10/2020,Maryland,6968,81
4/10/2020,Massachusetts,20974,81
4/10/2020,Michigan,22646,81
4/10/2020,Minnesota,1335,81
4/10/2020,Mississippi,2469,81
4/10/2020,Missouri,3799,81
4/10/2020,Montana,365,81
4/10/2020,Nebraska,678,81
4/10/2020,Nevada,2606,81
4/10/2020,New Hampshire,885,81
4/10/2020,New Jersey,54588,81
4/10/2020,New Mexico,1090,81
4/10/2020,New York,172830,81
4/10/2020,North Carolina,3906,81
4/10/2020,North Dakota,278,81
4/10/2020,Ohio,5879,81
4/10/2020,Oklahoma,1794,81
4/10/2020,Oregon,1371,81
4/10/2020,Pennsylvania,20128,81
4/10/2020,Rhode Island,2015,81
4/10/2020,South Carolina,3065,81
4/10/2020,South Dakota,536,81
4/10/2020,Tennessee,4793,81
4/10/2020,Texas,12291,81
4/10/2020,Utah,2103,81
4/10/2020,Vermont,679,81
4/10/2020,Virginia,4509,81
4/10/2020,Washington,9888,81
4/10/2020,West Virginia,537,81
4/10/2020,Wisconsin,3068,81
4/10/2020,Wyoming,320,81
4/11/2020,Alabama,3262,82
4/11/2020,Alaska,255,82
4/11/2020,Arizona,3393,82
4/11/2020,Arkansas,1228,82
4/11/2020,California,22421,82
4/11/2020,Colorado,6893,82
4/11/2020,Connecticut,11510,82
4/11/2020,Delaware,1479,82
4/11/2020,District of Columbia,1778,82
4/11/2020,Florida,18978,82
4/11/2020,Georgia,12261,82
4/11/2020,Hawaii,484,82
4/11/2020,Idaho,1438,82
4/11/2020,Illinois,19180,82
4/11/2020,Indiana,7494,82
4/11/2020,Iowa,1510,82
4/11/2020,Kansas,1282,82
4/11/2020,Kentucky,1851,82
4/11/2020,Louisiana,20014,82
4/11/2020,Maine,616,82
4/11/2020,Maryland,7694,82
4/11/2020,Massachusetts,22860,82
4/11/2020,Michigan,23855,82
4/11/2020,Minnesota,1427,82
4/11/2020,Mississippi,2642,82
4/11/2020,Missouri,4024,82
4/11/2020,Montana,377,82
4/11/2020,Nebraska,718,82
4/11/2020,Nevada,2720,82
4/11/2020,New Hampshire,929,82
4/11/2020,New Jersey,58151,82
4/11/2020,New Mexico,1174,82
4/11/2020,New York,182990,82
4/11/2020,North Carolina,4310,82
4/11/2020,North Dakota,293,82
4/11/2020,Ohio,6251,82
4/11/2020,Oklahoma,1868,82
4/11/2020,Oregon,1447,82
4/11/2020,Pennsylvania,21774,82
4/11/2020,Rhode Island,2349,82
4/11/2020,South Carolina,3207,82
4/11/2020,South Dakota,626,82
4/11/2020,Tennessee,4983,82
4/11/2020,Texas,13208,82
4/11/2020,Utah,2208,82
4/11/2020,Vermont,711,82
4/11/2020,Virginia,5076,82
4/11/2020,Washington,10227,82
4/11/2020,West Virginia,593,82
4/11/2020,Wisconsin,3213,82
4/11/2020,Wyoming,343,82
4/12/2020,Alabama,3583,83
4/12/2020,Alaska,270,83
4/12/2020,Arizona,3539,83
4/12/2020,Arkansas,1280,83
4/12/2020,California,23323,83
4/12/2020,Colorado,7303,83
4/12/2020,Connecticut,12035,83
4/12/2020,Delaware,1625,83
4/12/2020,District of Columbia,1875,83
4/12/2020,Florida,19855,83
4/12/2020,Georgia,12103,83
4/12/2020,Hawaii,497,83
4/12/2020,Idaho,1457,83
4/12/2020,Illinois,20852,83
4/12/2020,Indiana,7990,83
4/12/2020,Iowa,1587,83
4/12/2020,Kansas,1337,83
4/12/2020,Kentucky,1963,83
4/12/2020,Louisiana,20595,83
4/12/2020,Maine,633,83
4/12/2020,Maryland,8225,83
4/12/2020,Massachusetts,25475,83
4/12/2020,Michigan,24496,83
4/12/2020,Minnesota,1621,83
4/12/2020,Mississippi,2781,83
4/12/2020,Missouri,4160,83
4/12/2020,Montana,387,83
4/12/2020,Nebraska,805,83
4/12/2020,Nevada,2860,83
4/12/2020,New Hampshire,985,83
4/12/2020,New Jersey,61850,83
4/12/2020,New Mexico,1245,83
4/12/2020,New York,191425,83
4/12/2020,North Carolina,4520,83
4/12/2020,North Dakota,308,83
4/12/2020,Ohio,6605,83
4/12/2020,Oklahoma,1970,83
4/12/2020,Oregon,1527,83
4/12/2020,Pennsylvania,22955,83
4/12/2020,Rhode Island,2665,83
4/12/2020,South Carolina,3319,83
4/12/2020,South Dakota,729,83
4/12/2020,Tennessee,5144,83
4/12/2020,Texas,13776,83
4/12/2020,Utah,2305,83
4/12/2020,Vermont,727,83
4/12/2020,Virginia,5273,83
4/12/2020,Washington,10414,83
4/12/2020,West Virginia,615,83
4/12/2020,Wisconsin,3341,83
4/12/2020,Wyoming,364,83
4/13/20,Alabama,3805,84
4/13/20,Alaska,275,84
4/13/20,Arizona,3702,84
4/13/20,Arkansas,1475,84
4/13/20,California,24334,84
4/13/20,Colorado,7691,84
4/13/20,Connecticut,13381,84
4/13/20,Delaware,1761,84
4/13/20,District of Columbia,1955,84
4/13/20,Florida,21011,84
4/13/20,Georgia,13125,84
4/13/20,Hawaii,502,84
4/13/20,Idaho,1499,84
4/13/20,Illinois,22025,84
4/13/20,Indiana,8300,84
4/13/20,Iowa,1710,84
4/13/20,Kansas,1384,84
4/13/20,Kentucky,2048,84
4/13/20,Louisiana,21016,84
4/13/20,Maine,698,84
4/13/20,Maryland,8936,84
4/13/20,Massachusetts,26867,84
4/13/20,Michigan,25490,84
4/13/20,Minnesota,1650,84
4/13/20,Mississippi,2942,84
4/13/20,Missouri,4388,84
4/13/20,Montana,394,84
4/13/20,Nebraska,870,84
4/13/20,Nevada,3036,84
4/13/20,New Hampshire,1020,84
4/13/20,New Jersey,64584,84
4/13/20,New Mexico,1345,84
4/13/20,New York,197973,84
4/13/20,North Carolina,4788,84
4/13/20,North Dakota,331,84
4/13/20,Ohio,6975,84
4/13/20,Oklahoma,2069,84
4/13/20,Oregon,1584,84
4/13/20,Pennsylvania,24295,84
4/13/20,Rhode Island,2976,84
4/13/20,South Carolina,3439,84
4/13/20,South Dakota,867,84
4/13/20,Tennessee,5483,84
4/13/20,Texas,14487,84
4/13/20,Utah,2368,84
4/13/20,Vermont,748,84
4/13/20,Virginia,5746,84
4/13/20,Washington,10547,84
4/13/20,West Virginia,638,84
4/13/20,Wisconsin,3428,84
4/13/20,Wyoming,373,84
4/14/20,Alabama,3953,85
4/14/20,Alaska,283,85
4/14/20,Arizona,3806,85
4/14/20,Arkansas,1498,85
4/14/20,California,25758,85
4/14/20,Colorado,7941,85
4/14/20,Connecticut,13989,85
4/14/20,Delaware,1926,85
4/14/20,District of Columbia,2058,85
4/14/20,Florida,21620,85
4/14/20,Georgia,13913,85
4/14/20,Hawaii,511,85
4/14/20,Idaho,1538,85
4/14/20,Illinois,23247,85
4/14/20,Indiana,8598,85
4/14/20,Iowa,1899,85
4/14/20,Kansas,1440,85
4/14/20,Kentucky,2210,85
4/14/20,Louisiana,21518,85
4/14/20,Maine,734,85
4/14/20,Maryland,9472,85
4/14/20,Massachusetts,28163,85
4/14/20,Michigan,26845,85
4/14/20,Minnesota,1695,85
4/14/20,Mississippi,3087,85
4/14/20,Missouri,4686,85
4/14/20,Montana,399,85
4/14/20,Nebraska,930,85
4/14/20,Nevada,3137,85
4/14/20,New Hampshire,1091,85
4/14/20,New Jersey,68824,85
4/14/20,New Mexico,1407,85
4/14/20,New York,205375,85
4/14/20,North Carolina,4992,85
4/14/20,North Dakota,341,85
4/14/20,Ohio,7280,85
4/14/20,Oklahoma,2184,85
4/14/20,Oregon,1633,85
4/14/20,Pennsylvania,25591,85
4/14/20,Rhode Island,3251,85
4/14/20,South Carolina,3553,85
4/14/20,South Dakota,987,85
4/14/20,Tennessee,5654,85
4/14/20,Texas,15303,85
4/14/20,Utah,2420,85
4/14/20,Vermont,752,85
4/14/20,Virginia,6173,85
4/14/20,Washington,10711,85
4/14/20,West Virginia,697,85
4/14/20,Wisconsin,3555,85
4/14/20,Wyoming,373,85
4/15/20,Alabama,4241,86
4/15/20,Alaska,291,86
4/15/20,Arizona,3962,86
4/15/20,Arkansas,1599,86
4/15/20,California,27107,86
4/15/20,Colorado,8280,86
4/15/20,Connecticut,14755,86
4/15/20,Delaware,2014,86
4/15/20,District of Columbia,2197,86
4/15/20,Florida,22526,86
4/15/20,Georgia,14583,86
4/15/20,Hawaii,524,86
4/15/20,Idaho,1587,86
4/15/20,Illinois,24593,86
4/15/20,Indiana,9030,86
4/15/20,Iowa,1995,86
4/15/20,Kansas,1503,86
4/15/20,Kentucky,2295,86
4/15/20,Louisiana,21951,86
4/15/20,Maine,770,86
4/15/20,Maryland,10096,86
4/15/20,Massachusetts,29918,86
4/15/20,Michigan,27894,86
4/15/20,Minnesota,1809,86
4/15/20,Mississippi,3360,86
4/15/20,Missouri,4895,86
4/15/20,Montana,404,86
4/15/20,Nebraska,994,86
4/15/20,Nevada,3212,86
4/15/20,New Hampshire,1139,86
4/15/20,New Jersey,71030,86
4/15/20,New Mexico,1484,86
4/15/20,New York,217130,86
4/15/20,North Carolina,5123,86
4/15/20,North Dakota,365,86
4/15/20,Ohio,7791,86
4/15/20,Oklahoma,2263,86
4/15/20,Oregon,1663,86
4/15/20,Pennsylvania,26804,86
4/15/20,Rhode Island,3529,86
4/15/20,South Carolina,3656,86
4/15/20,South Dakota,1168,86
4/15/20,Tennessee,5864,86
4/15/20,Texas,16106,86
4/15/20,Utah,2549,86
4/15/20,Vermont,759,86
4/15/20,Virginia,6502,86
4/15/20,Washington,10806,86
4/15/20,West Virginia,725,86
4/15/20,Wisconsin,3721,86
4/15/20,Wyoming,392,86
4/16/20,Alabama,4404,87
4/16/20,Alaska,298,87
4/16/20,Arizona,4234,87
4/16/20,Arkansas,1620,87
4/16/20,California,28142,87
4/16/20,Colorado,8675,87
4/16/20,Connecticut,15884,87
4/16/20,Delaware,2075,87
4/16/20,District of Columbia,2350,87
4/16/20,Florida,23332,87
4/16/20,Georgia,15644,87
4/16/20,Hawaii,535,87
4/16/20,Idaho,1609,87
4/16/20,Illinois,25734,87
4/16/20,Indiana,9619,87
4/16/20,Iowa,2141,87
4/16/20,Kansas,1595,87
4/16/20,Kentucky,2429,87
4/16/20,Louisiana,22532,87
4/16/20,Maine,796,87
4/16/20,Maryland,10851,87
4/16/20,Massachusetts,32181,87
4/16/20,Michigan,29120,87
4/16/20,Minnesota,1912,87
4/16/20,Mississippi,3624,87
4/16/20,Missouri,5111,87
4/16/20,Montana,415,87
4/16/20,Nebraska,1094,87
4/16/20,Nevada,3321,87
4/16/20,New Hampshire,1211,87
4/16/20,New Jersey,75317,87
4/16/20,New Mexico,1597,87
4/16/20,New York,225761,87
4/16/20,North Carolina,5463,87
4/16/20,North Dakota,393,87
4/16/20,Ohio,8414,87
4/16/20,Oklahoma,2357,87
4/16/20,Oregon,1736,87
4/16/20,Pennsylvania,28314,87
4/16/20,Rhode Island,3838,87
4/16/20,South Carolina,3931,87
4/16/20,South Dakota,1311,87
4/16/20,Tennessee,6077,87
4/16/20,Texas,16928,87
4/16/20,Utah,2687,87
4/16/20,Vermont,768,87
4/16/20,Virginia,6891,87
4/16/20,Washington,11180,87
4/16/20,West Virginia,739,87
4/16/20,Wisconsin,3875,87
4/16/20,Wyoming,393,87
4/17/20,Alabama,4572,88
4/17/20,Alaska,307,88
4/17/20,Arizona,4507,88
4/17/20,Arkansas,1695,88
4/17/20,California,29398,88
4/17/20,Colorado,9047,88
4/17/20,Connecticut,16809,88
4/17/20,Delaware,2323,88
4/17/20,District of Columbia,2476,88
4/17/20,Florida,24745,88
4/17/20,Georgia,16658,88
4/17/20,Hawaii,547,88
4/17/20,Idaho,1655,88
4/17/20,Illinois,27575,88
4/17/20,Indiana,10235,88
4/17/20,Iowa,2332,88
4/17/20,Kansas,1732,88
4/17/20,Kentucky,2522,88
4/17/20,Louisiana,23118,88
4/17/20,Maine,827,88
4/17/20,Maryland,11641,88
4/17/20,Massachusetts,34402,88
4/17/20,Michigan,29954,88
4/17/20,Minnesota,2071,88
4/17/20,Mississippi,3793,88
4/17/20,Missouri,5283,88
4/17/20,Montana,422,88
4/17/20,Nebraska,1216,88
4/17/20,Nevada,3524,88
4/17/20,New Hampshire,1287,88
4/17/20,New Jersey,78467,88
4/17/20,New Mexico,1711,88
4/17/20,New York,233293,88
4/17/20,North Carolina,5859,88
4/17/20,North Dakota,439,88
4/17/20,Ohio,9107,88
4/17/20,Oklahoma,2465,88
4/17/20,Oregon,1785,88
4/17/20,Pennsylvania,30121,88
4/17/20,Rhode Island,4177,88
4/17/20,South Carolina,4086,88
4/17/20,South Dakota,1411,88
4/17/20,Tennessee,6423,88
4/17/20,Texas,18131,88
4/17/20,Utah,2813,88
4/17/20,Vermont,779,88
4/17/20,Virginia,7492,88
4/17/20,Washington,11479,88
4/17/20,West Virginia,776,88
4/17/20,Wisconsin,4045,88
4/17/20,Wyoming,401,88
4/18/20,Alabama,4723,89
4/18/20,Alaska,312,89
4/18/20,Arizona,4719,89
4/18/20,Arkansas,1777,89
4/18/20,California,30829,89
4/18/20,Colorado,9433,89
4/18/20,Connecticut,17550,89
4/18/20,Delaware,2538,89
4/18/20,District of Columbia,2666,89
4/18/20,Florida,25484,89
4/18/20,Georgia,17014,89
4/18/20,Hawaii,568,89
4/18/20,Idaho,1668,89
4/18/20,Illinois,29160,89
4/18/20,Indiana,10730,89
4/18/20,Iowa,2513,89
4/18/20,Kansas,1820,89
4/18/20,Kentucky,2707,89
4/18/20,Louisiana,23580,89
4/18/20,Maine,847,89
4/18/20,Maryland,12379,89
4/18/20,Massachusetts,36372,89
4/18/20,Michigan,30718,89
4/18/20,Minnesota,2213,89
4/18/20,Mississippi,3974,89
4/18/20,Missouri,5517,89
4/18/20,Montana,426,89
4/18/20,Nebraska,1348,89
4/18/20,Nevada,3626,89
4/18/20,New Hampshire,1342,89
4/18/20,New Jersey,81420,89
4/18/20,New Mexico,1798,89
4/18/20,New York,240542,89
4/18/20,North Carolina,6140,89
4/18/20,North Dakota,528,89
4/18/20,Ohio,10222,89
4/18/20,Oklahoma,2570,89
4/18/20,Oregon,1844,89
4/18/20,Pennsylvania,31742,89
4/18/20,Rhode Island,4491,89
4/18/20,South Carolina,4246,89
