date,state,fips,cases,deaths
21/04/2020,Virgin Islands,78,54,3
21/04/2020,Virginia,51,9629,325
21/04/2020,Washington,53,12410,683
21/04/2020,West Virginia,54,929,26
21/04/2020,Wisconsin,55,4620,243
21/04/2020,Wyoming,56,442,6
22/04/2020,Alabama,1,5610,201
22/04/2020,Alaska,2,333,7
22/04/2020,Arizona,4,5459,236
22/04/2020,Arkansas,5,2392,44
22/04/2020,California,6,37573,1425
22/04/2020,Colorado,8,10878,526
22/04/2020,Connecticut,9,22469,1544
22/04/2020,Delaware,10,3200,89
22/04/2020,District of Columbia,11,3206,127
22/04/2020,Florida,12,28301,926
22/04/2020,Georgia,13,20099,837
22/04/2020,Guam,66,911,6
22/04/2020,Hawaii,15,586,12
22/04/2020,Idaho,16,1802,54
22/04/2020,Illinois,17,35108,1577
22/04/2020,Indiana,18,12575,764
22/04/2020,Iowa,19,3764,90
22/04/2020,Kansas,20,2291,111
22/04/2020,Kentucky,21,3373,185
22/04/2020,Louisiana,22,25317,1532
22/04/2020,Maine,23,907,39
22/04/2020,Maryland,24,14842,698
22/04/2020,Massachusetts,25,42944,2182
22/04/2020,Michigan,26,33973,2813
22/04/2020,Minnesota,27,2721,179
22/04/2020,Mississippi,28,4894,193
22/04/2020,Missouri,29,6137,236
22/04/2020,Montana,30,439,14
22/04/2020,Nebraska,31,1826,42
22/04/2020,Nevada,32,4081,187
22/04/2020,New Hampshire,33,1588,48
22/04/2020,New Jersey,34,95865,5063
22/04/2020,New Mexico,35,2210,71
22/04/2020,New York,36,261591,19647
22/04/2020,North Carolina,37,7220,242
22/04/2020,North Dakota,38,679,14
22/04/2020,Northern Mariana Islands,69,14,2
22/04/2020,Ohio,39,14117,610
22/04/2020,Oklahoma,40,2894,169
22/04/2020,Oregon,41,2059,78
22/04/2020,Pennsylvania,42,36763,1720
22/04/2020,Puerto Rico,72,915,46
22/04/2020,Rhode Island,44,5841,181
22/04/2020,South Carolina,45,4761,140
22/04/2020,South Dakota,46,1858,9
22/04/2020,Tennessee,47,7681,169
22/04/2020,Texas,48,21769,571
22/04/2020,Utah,49,3451,34
22/04/2020,Vermont,50,823,39
22/04/2020,Virgin Islands,78,54,3
22/04/2020,Virginia,51,10265,349
22/04/2020,Washington,53,12606,696
22/04/2020,West Virginia,54,939,29
22/04/2020,Wisconsin,55,4845,247
22/04/2020,Wyoming,56,447,6
23/04/2020,Alabama,1,5832,197
23/04/2020,Alaska,2,335,7
23/04/2020,Arizona,4,5769,257
23/04/2020,Arkansas,5,2599,45
23/04/2020,California,6,39534,1548
23/04/2020,Colorado,8,11262,557
23/04/2020,Connecticut,9,23100,1639
23/04/2020,Delaware,10,3308,92
23/04/2020,District of Columbia,11,3361,139
23/04/2020,Florida,12,29640,986
23/04/2020,Georgia,13,20905,871
23/04/2020,Guam,66,979,6
23/04/2020,Hawaii,15,590,12
23/04/2020,Idaho,16,1836,54
23/04/2020,Illinois,17,36935,1696
23/04/2020,Indiana,18,13196,811
23/04/2020,Iowa,19,3939,96
23/04/2020,Kansas,20,2626,112
23/04/2020,Kentucky,21,3548,194
23/04/2020,Louisiana,22,25798,1599
23/04/2020,Maine,23,937,44
23/04/2020,Maryland,24,15805,748
23/04/2020,Massachusetts,25,46023,2360
23/04/2020,Michigan,26,35253,2977
23/04/2020,Minnesota,27,2942,200
23/04/2020,Mississippi,28,5153,201
23/04/2020,Missouri,29,6321,248
23/04/2020,Montana,30,442,14
23/04/2020,Nebraska,31,2190,46
23/04/2020,Nevada,32,4208,195
23/04/2020,New Hampshire,33,1670,51
23/04/2020,New Jersey,34,99989,5368
23/04/2020,New Mexico,35,2379,78
23/04/2020,New York,36,267932,20212
23/04/2020,North Carolina,37,7608,253
23/04/2020,North Dakota,38,709,15
23/04/2020,Northern Mariana Islands,69,14,2
23/04/2020,Ohio,39,14694,656
23/04/2020,Oklahoma,40,3017,179
23/04/2020,Oregon,41,2127,83
23/04/2020,Pennsylvania,42,38334,1723
23/04/2020,Puerto Rico,72,1230,69
23/04/2020,Rhode Island,44,6256,189
23/04/2020,South Carolina,45,4917,150
23/04/2020,South Dakota,46,1956,9
23/04/2020,Tennessee,47,8169,172
23/04/2020,Texas,48,22706,601
23/04/2020,Utah,49,3621,35
23/04/2020,Vermont,50,825,42
23/04/2020,Virgin Islands,78,54,3
23/04/2020,Virginia,51,10999,375
23/04/2020,Washington,53,12981,717
23/04/2020,West Virginia,54,981,31
23/04/2020,Wisconsin,55,5052,257
23/04/2020,Wyoming,56,453,7
24/04/2020,Alabama,1,6026,209
24/04/2020,Alaska,2,337,7
24/04/2020,Arizona,4,6045,268
24/04/2020,Arkansas,5,2810,47
24/04/2020,California,6,41368,1619
24/04/2020,Colorado,8,12255,672
24/04/2020,Connecticut,9,23921,1764
24/04/2020,Delaware,10,3442,100
24/04/2020,District of Columbia,11,3528,153
24/04/2020,Florida,12,30525,1045
24/04/2020,Georgia,13,21575,889
24/04/2020,Guam,66,997,6
24/04/2020,Hawaii,15,595,13
24/04/2020,Idaho,16,1870,54
24/04/2020,Illinois,17,39658,1804
24/04/2020,Indiana,18,13848,851
24/04/2020,Iowa,19,4459,107
24/04/2020,Kansas,20,2842,117
24/04/2020,Kentucky,21,3779,203
24/04/2020,Louisiana,22,26199,1660
24/04/2020,Maine,23,965,47
24/04/2020,Maryland,24,16693,798
24/04/2020,Massachusetts,25,50969,2556
24/04/2020,Michigan,26,36628,3084
24/04/2020,Minnesota,27,3185,221
24/04/2020,Mississippi,28,5434,209
24/04/2020,Missouri,29,6625,267
24/04/2020,Montana,30,444,14
24/04/2020,Nebraska,31,2474,50
24/04/2020,Nevada,32,4398,203
24/04/2020,New Hampshire,33,1720,53
24/04/2020,New Jersey,34,102196,5617
24/04/2020,New Mexico,35,2524,84
24/04/2020,New York,36,276218,20759
24/04/2020,North Carolina,37,8052,270
24/04/2020,North Dakota,38,748,15
24/04/2020,Northern Mariana Islands,69,14,2
24/04/2020,Ohio,39,15169,690
24/04/2020,Oklahoma,40,3120,188
24/04/2020,Oregon,41,2177,86
24/04/2020,Pennsylvania,42,40298,1786
24/04/2020,Puerto Rico,72,1276,77
24/04/2020,Rhode Island,44,6699,202
24/04/2020,South Carolina,45,5070,157
24/04/2020,South Dakota,46,2040,10
24/04/2020,Tennessee,47,8618,172
24/04/2020,Texas,48,23650,625
24/04/2020,Utah,49,3782,39
24/04/2020,Vermont,50,827,43
24/04/2020,Virgin Islands,78,55,3
24/04/2020,Virginia,51,11595,413
24/04/2020,Washington,53,13197,731
24/04/2020,West Virginia,54,1010,32
24/04/2020,Wisconsin,55,5356,262
24/04/2020,Wyoming,56,473,7
25/04/2020,Alabama,1,6213,213
25/04/2020,Alaska,2,337,7
25/04/2020,Arizona,4,6280,275
25/04/2020,Arkansas,5,2909,48
25/04/2020,California,6,42590,1692
25/04/2020,Colorado,8,12967,670
25/04/2020,Connecticut,9,24582,1862
25/04/2020,Delaware,10,3576,112
25/04/2020,District of Columbia,11,3699,165
25/04/2020,Florida,12,30831,1054
25/04/2020,Georgia,13,22225,897
25/04/2020,Guam,66,997,6
25/04/2020,Hawaii,15,597,14
25/04/2020,Idaho,16,1887,56
25/04/2020,Illinois,17,41777,1884
25/04/2020,Indiana,18,14567,897
25/04/2020,Iowa,19,5109,112
25/04/2020,Kansas,20,3091,119
25/04/2020,Kentucky,21,3905,208
25/04/2020,Louisiana,22,26571,1703
25/04/2020,Maine,23,990,50
25/04/2020,Maryland,24,17844,875
25/04/2020,Massachusetts,25,53348,2730
25/04/2020,Michigan,26,37302,3273
25/04/2020,Minnesota,27,3446,244
25/04/2020,Mississippi,28,5718,221
25/04/2020,Missouri,29,6826,280
25/04/2020,Montana,30,445,14
25/04/2020,Nebraska,31,2898,52
25/04/2020,Nevada,32,4539,206
25/04/2020,New Hampshire,33,1793,60
25/04/2020,New Jersey,34,105523,5863
25/04/2020,New Mexico,35,2662,93
25/04/2020,New York,36,286901,21326
25/04/2020,North Carolina,37,8548,304
25/04/2020,North Dakota,38,803,16
25/04/2020,Northern Mariana Islands,69,14,2
25/04/2020,Ohio,39,15587,711
25/04/2020,Oklahoma,40,3193,194
25/04/2020,Oregon,41,2253,87
25/04/2020,Pennsylvania,42,41626,1842
25/04/2020,Puerto Rico,72,1307,83
25/04/2020,Rhode Island,44,7129,215
25/04/2020,South Carolina,45,5253,166
25/04/2020,South Dakota,46,2147,10
25/04/2020,Tennessee,47,8918,179
25/04/2020,Texas,48,24494,662
25/04/2020,Utah,49,3950,41
25/04/2020,Vermont,50,843,45
25/04/2020,Virgin Islands,78,57,4
25/04/2020,Virginia,51,12365,436
25/04/2020,Washington,53,13565,743
25/04/2020,West Virginia,54,1025,33
25/04/2020,Wisconsin,55,5687,266
25/04/2020,Wyoming,56,477,7
26/04/2020,Alabama,1,6421,219
26/04/2020,Alaska,2,339,7
26/04/2020,Arizona,4,6526,277
26/04/2020,Arkansas,5,3001,50
26/04/2020,California,6,43691,1716
26/04/2020,Colorado,8,13440,678
26/04/2020,Connecticut,9,25269,1925
26/04/2020,Delaware,10,4034,120
26/04/2020,District of Columbia,11,3841,178
26/04/2020,Florida,12,31520,1073
26/04/2020,Georgia,13,22459,907
26/04/2020,Guam,66,997,6
26/04/2020,Hawaii,15,599,14
26/04/2020,Idaho,16,1897,56
26/04/2020,Illinois,17,43903,1943
26/04/2020,Indiana,18,15187,928
26/04/2020,Iowa,19,5490,118
26/04/2020,Kansas,20,3198,120
26/04/2020,Kentucky,21,4074,211
26/04/2020,Louisiana,22,26832,1729
26/04/2020,Maine,23,1015,50
26/04/2020,Maryland,24,18664,910
26/04/2020,Massachusetts,25,54938,2899
26/04/2020,Michigan,26,38003,3314
26/04/2020,Minnesota,27,3602,272
26/04/2020,Mississippi,28,5911,227
26/04/2020,Missouri,29,6997,282
26/04/2020,Montana,30,448,14
26/04/2020,Nebraska,31,3126,54
26/04/2020,Nevada,32,4638,206
26/04/2020,New Hampshire,33,1864,60
26/04/2020,New Jersey,34,109038,5938
26/04/2020,New Mexico,35,2728,99
26/04/2020,New York,36,292914,21804
26/04/2020,North Carolina,37,8830,309
26/04/2020,North Dakota,38,867,17
26/04/2020,Northern Mariana Islands,69,14,2
26/04/2020,Ohio,39,15963,728
26/04/2020,Oklahoma,40,3253,195
26/04/2020,Oregon,41,2311,91
26/04/2020,Pennsylvania,42,42709,1871
26/04/2020,Puerto Rico,72,1371,84
26/04/2020,Rhode Island,44,7439,226
26/04/2020,South Carolina,45,5490,174
26/04/2020,South Dakota,46,2213,11
26/04/2020,Tennessee,47,9435,182
26/04/2020,Texas,48,25209,676
26/04/2020,Utah,49,4123,41
26/04/2020,Vermont,50,851,45
26/04/2020,Virgin Islands,78,59,4
26/04/2020,Virginia,51,12969,448
26/04/2020,Washington,53,13744,757
26/04/2020,West Virginia,54,1054,34
26/04/2020,Wisconsin,55,5911,274
26/04/2020,Wyoming,56,502,7
27/04/2020,Alabama,1,6539,228
27/04/2020,Alaska,2,343,7
27/04/2020,Arizona,4,6716,277
27/04/2020,Arkansas,5,3069,51
27/04/2020,California,6,45208,1800
27/04/2020,Colorado,8,13804,705
27/04/2020,Connecticut,9,25997,2012
27/04/2020,Delaware,10,4162,125
27/04/2020,District of Columbia,11,3892,185
27/04/2020,Florida,12,32130,1087
27/04/2020,Georgia,13,23229,981
27/04/2020,Guam,66,1113,6
27/04/2020,Hawaii,15,600,16
27/04/2020,Idaho,16,1917,58
27/04/2020,Illinois,17,45883,1992
27/04/2020,Indiana,18,16137,932
27/04/2020,Iowa,19,5868,127
27/04/2020,Kansas,20,3407,126
27/04/2020,Kentucky,21,4146,216
27/04/2020,Louisiana,22,27111,1740
27/04/2020,Maine,23,1023,51
27/04/2020,Maryland,24,19574,945
27/04/2020,Massachusetts,25,56462,3003
27/04/2020,Michigan,26,38457,3406
27/04/2020,Minnesota,27,3816,286
27/04/2020,Mississippi,28,6094,229
27/04/2020,Missouri,29,7171,296
27/04/2020,Montana,30,449,14
27/04/2020,Nebraska,31,3487,54
27/04/2020,Nevada,32,4708,219
27/04/2020,New Hampshire,33,1938,60
27/04/2020,New Jersey,34,111188,6044
27/04/2020,New Mexico,35,2825,104
27/04/2020,New York,36,296991,22267
27/04/2020,North Carolina,37,9035,331
27/04/2020,North Dakota,38,942,19
27/04/2020,Northern Mariana Islands,69,14,2
27/04/2020,Ohio,39,16325,753
27/04/2020,Oklahoma,40,3280,197
27/04/2020,Oregon,41,2354,92
27/04/2020,Pennsylvania,42,43728,1946
27/04/2020,Puerto Rico,72,1388,84
27/04/2020,Rhode Island,44,7708,233
27/04/2020,South Carolina,45,5613,177
27/04/2020,South Dakota,46,2246,11
27/04/2020,Tennessee,47,9739,184
27/04/2020,Texas,48,25963,699
27/04/2020,Utah,49,4236,41
27/04/2020,Vermont,50,855,46
27/04/2020,Virgin Islands,78,59,4
27/04/2020,Virginia,51,13534,458
27/04/2020,Washington,53,13958,771
27/04/2020,West Virginia,54,1078,37
27/04/2020,Wisconsin,55,6081,281
27/04/2020,Wyoming,56,520,7
28/04/2020,Alabama,1,6750,242
28/04/2020,Alaska,2,349,7
28/04/2020,Arizona,4,6948,297
28/04/2020,Arkansas,5,3127,57
28/04/2020,California,6,46570,1884
28/04/2020,Colorado,8,14239,734
28/04/2020,Connecticut,9,26312,2089
28/04/2020,Delaware,10,4575,137
28/04/2020,District of Columbia,11,3994,190
28/04/2020,Florida,12,32838,1170
28/04/2020,Georgia,13,23607,1022
28/04/2020,Guam,66,1114,6
28/04/2020,Hawaii,15,602,16
28/04/2020,Idaho,16,1952,60
28/04/2020,Illinois,17,48102,2132
28/04/2020,Indiana,18,16783,992
28/04/2020,Iowa,19,6376,136
28/04/2020,Kansas,20,3601,127
28/04/2020,Kentucky,21,4375,231
28/04/2020,Louisiana,22,27329,1801
28/04/2020,Maine,23,1040,51
28/04/2020,Maryland,24,20200,1016
28/04/2020,Massachusetts,25,58302,3153
28/04/2020,Michigan,26,39469,3566
28/04/2020,Minnesota,27,4181,301
28/04/2020,Mississippi,28,6342,239
28/04/2020,Missouri,29,7306,324
28/04/2020,Montana,30,451,15
28/04/2020,Nebraska,31,3613,56
28/04/2020,Nevada,32,4812,225
28/04/2020,New Hampshire,33,2010,60
28/04/2020,New Jersey,34,113856,6442
28/04/2020,New Mexico,35,2975,110
28/04/2020,New York,36,300276,22777
28/04/2020,North Carolina,37,9568,353
28/04/2020,North Dakota,38,991,19
28/04/2020,Northern Mariana Islands,69,14,2
28/04/2020,Ohio,39,16769,799
28/04/2020,Oklahoma,40,3410,207
28/04/2020,Oregon,41,2385,99
28/04/2020,Pennsylvania,42,45323,2092
28/04/2020,Puerto Rico,72,1400,86
28/04/2020,Rhode Island,44,7926,239
28/04/2020,South Carolina,45,5735,192
28/04/2020,South Dakota,46,2314,11
28/04/2020,Tennessee,47,9974,190
28/04/2020,Texas,48,26868,738
28/04/2020,Utah,49,4343,45
28/04/2020,Vermont,50,862,46
28/04/2020,Virgin Islands,78,62,4
28/04/2020,Virginia,51,14338,492
28/04/2020,Washington,53,14165,792
28/04/2020,West Virginia,54,1096,38
28/04/2020,Wisconsin,55,6289,300
28/04/2020,Wyoming,56,536,7
29/04/2020,Alabama,1,6925,262
29/04/2020,Alaska,2,353,7
29/04/2020,Arizona,4,7202,308
29/04/2020,Arkansas,5,3207,59
29/04/2020,California,6,48904,1961
29/04/2020,Colorado,8,14680,764
29/04/2020,Connecticut,9,26767,2168
29/04/2020,Delaware,10,4655,144
29/04/2020,District of Columbia,11,4106,205
29/04/2020,Florida,12,33185,1216
29/04/2020,Georgia,13,24300,1086
29/04/2020,Guam,66,1114,6
29/04/2020,Hawaii,15,605,16
29/04/2020,Idaho,16,1984,60
29/04/2020,Illinois,17,50355,2221
29/04/2020,Indiana,18,17409,1065
29/04/2020,Iowa,19,6843,148
29/04/2020,Kansas,20,3811,132
29/04/2020,Kentucky,21,4538,235
29/04/2020,Louisiana,22,27703,1845
29/04/2020,Maine,23,1056,52
29/04/2020,Maryland,24,20942,1078
29/04/2020,Massachusetts,25,60265,3405
29/04/2020,Michigan,26,40443,3670
29/04/2020,Minnesota,27,4644,319
29/04/2020,Mississippi,28,6569,250
29/04/2020,Missouri,29,7426,331
29/04/2020,Montana,30,451,16
29/04/2020,Nebraska,31,3876,67
29/04/2020,Nevada,32,4934,237
29/04/2020,New Hampshire,33,2054,66
29/04/2020,New Jersey,34,116264,6770
29/04/2020,New Mexico,35,3213,112
29/04/2020,New York,36,304994,23287
29/04/2020,North Carolina,37,9947,366
29/04/2020,North Dakota,38,1033,19
29/04/2020,Northern Mariana Islands,69,14,2
29/04/2020,Ohio,39,17303,937
29/04/2020,Oklahoma,40,3473,214
29/04/2020,Oregon,41,2446,101
29/04/2020,Pennsylvania,42,46191,2392
29/04/2020,Puerto Rico,72,1465,86
29/04/2020,Rhode Island,44,8247,251
29/04/2020,South Carolina,45,5881,232
29/04/2020,South Dakota,46,2375,13
29/04/2020,Tennessee,47,10255,196
29/04/2020,Texas,48,27839,776
29/04/2020,Utah,49,4499,45
29/04/2020,Vermont,50,862,46
29/04/2020,Virgin Islands,78,66,4
29/04/2020,Virginia,51,14961,522
29/04/2020,Washington,53,14490,805
29/04/2020,West Virginia,54,1110,40
29/04/2020,Wisconsin,55,6520,308
29/04/2020,Wyoming,56,544,7
30/04/2020,Alabama,1,7068,272
30/04/2020,Alaska,2,353,7
30/04/2020,Arizona,4,7648,320
30/04/2020,Arkansas,5,3281,61
30/04/2020,California,6,50470,2057
30/04/2020,Colorado,8,15207,775
30/04/2020,Connecticut,9,27700,2257
30/04/2020,Delaware,10,4734,152
30/04/2020,District of Columbia,11,4323,224
30/04/2020,Florida,12,33683,1267
30/04/2020,Georgia,13,25431,1121
30/04/2020,Guam,66,1115,6
30/04/2020,Hawaii,15,609,16
30/04/2020,Idaho,16,2016,63
30/04/2020,Illinois,17,52918,2361
30/04/2020,Indiana,18,18099,1114
30/04/2020,Iowa,19,7145,162
30/04/2020,Kansas,20,4305,133
30/04/2020,Kentucky,21,4708,240
30/04/2020,Louisiana,22,28044,1905
30/04/2020,Maine,23,1095,53
30/04/2020,Maryland,24,21825,1139
30/04/2020,Massachusetts,25,62205,3562
30/04/2020,Michigan,26,41348,3788
30/04/2020,Minnesota,27,5136,343
30/04/2020,Mississippi,28,6815,261
30/04/2020,Missouri,29,7563,341
30/04/2020,Montana,30,452,16
30/04/2020,Nebraska,31,4332,70
30/04/2020,Nevada,32,5053,243
30/04/2020,New Hampshire,33,2146,72
30/04/2020,New Jersey,34,118652,7228
30/04/2020,New Mexico,35,3411,123
30/04/2020,New York,36,309696,23616
30/04/2020,North Carolina,37,10507,385
30/04/2020,North Dakota,38,1067,19
30/04/2020,Northern Mariana Islands,69,14,2
30/04/2020,Ohio,39,18027,975
30/04/2020,Oklahoma,40,3618,222
30/04/2020,Oregon,41,2510,103
30/04/2020,Pennsylvania,42,48224,2580
30/04/2020,Puerto Rico,72,1537,92
30/04/2020,Rhode Island,44,8621,266
30/04/2020,South Carolina,45,6095,244
30/04/2020,South Dakota,46,2450,17
30/04/2020,Tennessee,47,10506,200
30/04/2020,Texas,48,29072,828
30/04/2020,Utah,49,4672,46
30/04/2020,Vermont,50,866,48
30/04/2020,Virgin Islands,78,66,4
30/04/2020,Virginia,51,15846,552
30/04/2020,Washington,53,14814,822
30/04/2020,West Virginia,54,1126,44
30/04/2020,Wisconsin,55,6854,316
30/04/2020,Wyoming,56,559,7
1/05/2020,Alabama,1,7294,289
1/05/2020,Alaska,2,362,7
1/05/2020,Arizona,4,7962,330
1/05/2020,Arkansas,5,3310,64
1/05/2020,California,6,52318,2147
1/05/2020,Colorado,8,15661,818
1/05/2020,Connecticut,9,28764,2339
1/05/2020,Delaware,10,4918,159
1/05/2020,District of Columbia,11,4658,231
1/05/2020,Florida,12,34720,1313
1/05/2020,Georgia,13,26436,1153
1/05/2020,Guam,66,1115,6
1/05/2020,Hawaii,15,610,16
1/05/2020,Idaho,16,2035,63
1/05/2020,Illinois,17,56055,2464
1/05/2020,Indiana,18,18941,1175
1/05/2020,Iowa,19,7883,170
1/05/2020,Kansas,20,4510,136
1/05/2020,Kentucky,21,4879,248
1/05/2020,Louisiana,22,28754,1970
1/05/2020,Maine,23,1123,55
1/05/2020,Maryland,24,23566,1192
1/05/2020,Massachusetts,25,64311,3716
1/05/2020,Michigan,26,42348,3866
1/05/2020,Minnesota,27,5730,371
1/05/2020,Mississippi,28,7212,281
1/05/2020,Missouri,29,7840,355
1/05/2020,Montana,30,452,16
1/05/2020,Nebraska,31,4838,72
1/05/2020,Nevada,32,5249,254
1/05/2020,New Hampshire,33,2310,81
1/05/2020,New Jersey,34,121190,7538
1/05/2020,New Mexico,35,3513,131
1/05/2020,New York,36,313575,23841
1/05/2020,North Carolina,37,10922,405
1/05/2020,North Dakota,38,1107,23
1/05/2020,Northern Mariana Islands,69,14,2
1/05/2020,Ohio,39,18743,1002
1/05/2020,Oklahoma,40,3748,230
1/05/2020,Oregon,41,2579,104
1/05/2020,Pennsylvania,42,49764,2671
1/05/2020,Puerto Rico,72,1573,94
1/05/2020,Rhode Island,44,8962,279
1/05/2020,South Carolina,45,6258,256
1/05/2020,South Dakota,46,2525,21
1/05/2020,Tennessee,47,11781,205
1/05/2020,Texas,48,30342,853
1/05/2020,Utah,49,4829,46
1/05/2020,Vermont,50,879,49
1/05/2020,Virgin Islands,78,66,4
1/05/2020,Virginia,51,16901,581
1/05/2020,Washington,53,15134,829
1/05/2020,West Virginia,54,1152,47
1/05/2020,Wisconsin,55,7314,327
1/05/2020,Wyoming,56,566,7
2/05/2020,Alabama,1,7611,288
2/05/2020,Alaska,2,363,7
2/05/2020,Arizona,4,8364,353
2/05/2020,Arkansas,5,3372,72
2/05/2020,California,6,53753,2213
2/05/2020,Colorado,8,16118,830
2/05/2020,Connecticut,9,29287,2436
2/05/2020,Delaware,10,5038,168
2/05/2020,District of Columbia,11,4797,240
2/05/2020,Florida,12,35455,1363
2/05/2020,Georgia,13,27268,1161
2/05/2020,Guam,66,1117,6
2/05/2020,Hawaii,15,611,16
2/05/2020,Idaho,16,2061,64
2/05/2020,Illinois,17,58505,2576
2/05/2020,Indiana,18,19629,1229
2/05/2020,Iowa,19,8641,175
2/05/2020,Kansas,20,4863,140
2/05/2020,Kentucky,21,4881,252
2/05/2020,Louisiana,22,29183,1993
2/05/2020,Maine,23,1152,56
2/05/2020,Maryland,24,24568,1251
2/05/2020,Massachusetts,25,66263,3846
2/05/2020,Michigan,26,43191,4020
2/05/2020,Minnesota,27,6228,395
2/05/2020,Mississippi,28,7441,291
2/05/2020,Missouri,29,8154,373
2/05/2020,Montana,30,454,16
2/05/2020,Nebraska,31,5332,75
2/05/2020,Nevada,32,5390,257
2/05/2020,New Hampshire,33,2429,84
2/05/2020,New Jersey,34,123717,7742
2/05/2020,New Mexico,35,3732,139
2/05/2020,New York,36,318134,24035
2/05/2020,North Carolina,37,11514,428
2/05/2020,North Dakota,38,1153,24
2/05/2020,Northern Mariana Islands,69,14,2
2/05/2020,Ohio,39,19335,1021
2/05/2020,Oklahoma,40,3851,238
2/05/2020,Oregon,41,2635,109
2/05/2020,Pennsylvania,42,51071,2794
2/05/2020,Puerto Rico,72,1755,95
2/05/2020,Rhode Island,44,9289,296
2/05/2020,South Carolina,45,6489,267
2/05/2020,South Dakota,46,2587,21
2/05/2020,Tennessee,47,12376,210
2/05/2020,Texas,48,31433,875
2/05/2020,Utah,49,4981,49
2/05/2020,Vermont,50,886,50
2/05/2020,Virgin Islands,78,66,4
2/05/2020,Virginia,51,17731,616
2/05/2020,Washington,53,15383,833
2/05/2020,West Virginia,54,1185,50
2/05/2020,Wisconsin,55,7660,334
2/05/2020,Wyoming,56,579,7
3/05/2020,Alabama,1,7888,290
3/05/2020,Alaska,2,366,7
3/05/2020,Arizona,4,8640,362
3/05/2020,Arkansas,5,3431,76
3/05/2020,California,6,55072,2235
3/05/2020,Colorado,8,16527,840
3/05/2020,Connecticut,9,29287,2436
3/05/2020,Delaware,10,5208,177
3/05/2020,District of Columbia,11,5016,251
3/05/2020,Florida,12,36070,1378
3/05/2020,Georgia,13,27618,1168
3/05/2020,Guam,66,1118,6
3/05/2020,Hawaii,15,611,17
3/05/2020,Idaho,16,2059,64
3/05/2020,Illinois,17,61499,2632
3/05/2020,Indiana,18,20267,1246
3/05/2020,Iowa,19,9169,184
3/05/2020,Kansas,20,5177,142
